p_felony_count_person,p_misdem_count_person,p_charge_violent,p_current_age,p_age_first_offense,p_juv_fel_count,p_felprop_violarrest,p_murder_arrest,p_felassault_arrest,p_misdemassault_arrest,p_famviol_arrest,p_sex_arrest,p_weapons_arrest,p_n_on_probation,p_current_on_probation,p_prob_revoke,p_charge,p_arrest,p_jail30,p_prison30,p_prison,p_probation,recid
0,0,0,59,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2,1,31,29,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1
0,8,0,48,43,0,0,0,0,0,0,0,0,2,0,0,8,15,0,0,0,2,0
14,5,10,22,16,0,3,1,5,0,0,0,1,0,0,0,19,9,0,0,0,0,0
2,2,2,33,28,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0
1,6,3,55,45,0,0,0,0,2,0,0,0,0,0,0,7,14,0,0,0,3,0
2,3,0,43,43,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0
0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,19,5,54,27,0,2,0,0,0,0,0,0,2,0,0,34,36,0,6,6,4,0
16,4,2,55,25,0,2,0,0,0,0,0,0,0,0,0,20,19,0,7,7,1,0
3,8,0,27,20,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,2,1
0,3,1,22,18,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0
4,8,5,23,17,0,0,0,0,3,0,0,0,1,0,0,12,27,0,0,0,1,0
0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,9,7,42,25,0,0,0,2,3,0,0,1,1,0,0,15,22,0,0,0,6,0
0,2,0,25,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,0,40,40,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5,9,3,45,38,0,0,0,1,2,0,0,1,1,0,0,14,10,0,0,0,1,0
2,18,0,26,16,0,0,0,0,0,0,0,0,0,1,0,20,28,0,0,0,2,1
7,5,8,43,31,0,5,0,0,1,0,0,0,0,0,0,13,21,0,0,0,0,0
0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,38,29,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0
0,1,0,22,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,2,1,23,20,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0
5,4,4,31,29,0,0,0,1,1,0,0,0,0,0,0,9,8,0,0,0,0,0
5,74,1,50,43,0,1,0,0,0,0,0,0,5,0,1,79,79,0,0,0,2,1
1,4,4,25,25,0,0,0,1,1,0,0,0,0,NA,0,5,5,0,0,0,0,1
0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2,37,31,0,0,0,0,2,0,0,0,0,0,0,6,11,0,0,0,1,0
2,0,0,22,21,0,0,0,0,0,0,0,0,0,NA,0,2,2,0,0,0,0,0
3,4,2,51,27,0,0,0,2,0,0,0,0,0,0,0,8,9,0,0,0,0,0
11,11,12,50,22,0,2,0,5,3,0,0,0,0,0,0,22,15,0,0,0,0,0
3,6,4,24,19,0,0,0,1,2,0,0,0,0,NA,0,9,16,0,0,0,0,1
3,6,4,25,19,0,0,0,1,2,0,0,0,0,1,0,9,16,0,0,0,2,1
3,7,5,25,19,0,0,0,1,3,0,0,0,1,1,0,10,18,0,0,0,2,0
1,4,1,45,38,0,1,0,0,0,0,0,0,1,0,0,5,9,0,0,0,1,0
0,1,0,33,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,31,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,8,1,22,17,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0
16,10,14,28,18,0,9,0,0,0,0,0,1,0,0,0,26,38,0,1,1,0,1
6,13,2,28,15,3,1,0,0,0,0,0,0,7,0,0,20,29,0,2,2,5,1
7,15,3,29,15,3,1,0,0,1,0,0,0,7,0,0,23,32,0,2,2,5,1
0,1,0,19,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,3,2,19,18,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0
0,2,0,24,22,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1
2,3,3,24,22,0,0,0,2,1,0,0,0,0,0,0,5,4,0,1,1,0,0
17,3,7,41,20,0,7,0,0,0,0,0,0,0,NA,0,20,28,0,0,0,0,1
12,14,6,30,18,0,1,0,3,1,0,0,5,1,NA,0,26,41,0,0,0,0,1
0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,20,19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,0,0,38,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,26,22,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1
0,8,1,25,18,0,0,0,0,1,0,0,0,0,0,0,8,8,0,0,0,1,0
0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,21,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,43,41,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
2,7,1,38,25,0,0,0,0,0,0,0,0,0,0,1,9,12,0,0,0,1,0
0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,1,23,20,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1
10,10,9,34,18,0,2,0,2,4,0,0,0,5,0,1,21,25,0,0,0,4,1
9,4,6,52,22,0,3,0,2,0,0,0,1,0,0,0,14,45,0,0,0,0,0
1,6,2,22,18,0,0,0,0,0,0,0,1,0,0,0,7,11,0,0,0,0,0
0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,38,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,20,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,1,19,19,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,25,22,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0
0,12,0,30,22,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0
4,1,2,51,46,0,0,0,0,0,0,1,0,0,0,0,5,3,0,0,0,0,0
0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,4,25,25,0,0,0,2,1,0,0,0,0,0,0,5,5,0,0,0,0,0
2,1,0,29,20,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,2,0
1,2,0,57,25,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0
25,2,12,39,17,20,10,0,2,0,0,0,0,0,0,0,27,36,0,4,4,2,0
0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,2,30,22,0,2,0,0,0,0,0,0,0,NA,0,10,17,0,0,0,0,0
5,5,2,30,22,0,2,0,0,0,0,0,0,0,NA,0,10,17,0,0,0,0,0
6,14,5,27,19,0,2,0,3,0,0,0,0,0,0,0,20,24,0,0,2,0,1
6,16,6,28,19,0,2,0,3,1,0,0,0,0,0,0,22,29,0,0,2,0,1
0,3,3,24,16,0,0,0,0,2,0,0,0,0,0,0,5,3,0,0,0,0,0
0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,25,22,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,45,43,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,18,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,0,52,27,0,0,0,0,0,0,0,0,0,0,0,8,7,0,8,8,0,1
7,5,4,53,27,0,0,0,1,1,0,0,0,0,0,0,12,11,1,8,8,0,0
6,2,4,34,31,0,3,0,0,0,0,0,0,0,0,0,8,9,1,5,6,0,0
5,5,2,35,18,0,0,0,1,1,0,0,0,0,0,0,11,12,0,2,2,0,0
0,1,0,30,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,52,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,29,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,8,0,22,18,0,0,0,0,0,0,0,0,3,0,0,11,20,0,0,0,1,0
0,6,0,34,24,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
4,1,2,18,16,4,2,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0
0,1,0,18,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,17,3,28,18,0,1,0,1,1,0,0,0,0,0,0,22,30,0,1,1,0,0
3,4,0,26,20,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,1
1,5,0,28,22,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0
1,3,0,33,23,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0
3,12,2,33,25,0,1,0,1,0,0,0,0,2,0,0,17,23,0,0,0,2,1
0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,3,31,29,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1
0,2,0,19,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
7,13,8,48,22,0,3,0,0,1,0,0,0,0,NA,0,20,24,0,0,0,0,1
0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,2,13,21,18,0,11,0,0,0,0,0,0,0,0,0,20,24,0,0,0,1,1
39,4,25,22,18,0,22,0,0,0,0,0,0,22,NA,0,43,80,0,0,0,0,1
2,8,1,28,17,0,0,0,1,0,0,0,0,0,0,0,10,9,0,1,1,0,1
0,1,0,42,42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,1,31,27,0,0,0,1,0,0,0,0,0,NA,0,2,1,0,0,0,0,1
0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,2,23,18,0,0,0,0,0,0,2,0,0,0,0,8,8,0,0,0,0,0
0,5,0,22,18,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,1,0
3,3,1,21,17,1,0,0,1,0,0,0,0,4,NA,0,6,6,0,0,0,0,1
2,2,0,24,21,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
9,5,2,41,26,0,1,0,1,0,0,0,0,0,0,0,14,24,0,1,1,2,0
2,1,2,19,19,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,1
12,19,1,33,15,1,0,0,0,1,0,0,1,0,0,0,32,47,0,4,4,0,0
0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,20,19,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,20,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8,3,25,19,0,1,0,0,1,0,0,0,0,0,0,12,16,0,0,0,1,1
9,9,5,51,36,0,2,0,1,1,0,0,0,0,NA,0,18,17,0,0,0,0,0
0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,43,41,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,24,17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8,1,42,26,0,0,0,0,1,0,0,0,1,1,0,9,8,0,0,0,2,0
0,1,1,39,27,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
6,9,1,52,29,0,0,0,1,0,0,0,0,0,0,0,15,17,0,0,0,2,0
0,4,2,21,16,0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,1,1
1,2,1,18,17,1,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,1,46,34,0,1,0,0,0,0,0,0,0,0,0,6,7,0,0,0,2,0
8,10,6,26,20,0,5,0,0,0,0,0,0,1,NA,0,18,24,0,1,1,0,1
0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,35,30,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,1
0,1,0,22,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,3,5,31,20,0,1,0,1,3,0,0,0,0,0,0,7,7,0,0,0,0,0
6,11,2,50,28,0,1,0,1,0,0,0,2,1,1,0,18,26,0,0,0,5,1
1,0,0,45,41,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
2,2,1,35,35,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1,0,0,21,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,0,51,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,20,17,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
3,9,8,35,24,0,0,0,3,3,0,0,0,0,0,0,12,19,0,0,0,0,0
0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4,0,0,50,49,0,0,0,0,0,0,0,1,0,0,0,4,7,0,0,0,0,0
0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,23,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,4,33,28,0,0,0,0,4,0,0,0,0,0,0,5,6,0,0,0,0,0
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,35,34,0,1,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0
0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,52,45,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,1,0,21,19,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4,0,20,19,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1
0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,0,35,29,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,4,1
0,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,47,22,0,1,0,0,0,0,0,0,0,0,0,3,2,0,6,7,1,0
0,0,0,35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,42,21,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0
0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,41,37,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,3,0,48,35,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0
0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,30,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,44,42,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
2,2,0,26,23,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0
12,12,5,31,20,0,2,1,2,0,0,0,1,0,0,0,26,51,1,1,1,0,0
0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,19,4,39,20,0,0,0,0,3,0,0,0,1,0,0,28,36,0,2,2,5,1
10,21,5,40,20,0,0,0,0,3,0,0,0,3,1,0,31,41,1,2,2,6,0
0,3,0,32,28,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,4,2,35,24,0,0,0,1,1,0,0,1,0,0,0,5,4,0,0,0,2,1
0,5,0,18,18,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1
1,5,0,30,18,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0
2,0,1,29,27,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,1,0,34,34,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,2,29,18,0,0,0,0,1,0,0,1,4,NA,0,17,28,0,3,3,0,1
0,0,0,29,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,43,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,0,3,28,28,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1
2,0,1,51,51,0,1,0,0,0,0,0,0,0,0,0,2,2,1,6,6,0,0
3,0,2,39,38,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
21,7,9,46,17,2,7,0,0,0,0,0,0,3,0,1,28,30,0,7,7,1,0
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,3,0,41,39,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,51,27,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
0,0,0,62,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,0,1,22,21,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
3,5,1,26,19,0,0,0,1,0,0,0,0,0,0,0,8,7,0,0,0,0,0
12,13,8,27,20,0,2,0,1,0,0,0,0,4,1,2,25,38,0,0,0,3,1
0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,1,23,19,0,1,0,0,0,0,0,0,0,0,0,7,19,0,0,0,1,0
8,5,4,49,16,1,4,0,0,0,0,0,0,0,0,0,13,17,0,9,9,0,0
0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,3,24,19,0,0,0,1,2,0,0,0,0,0,0,10,10,0,0,0,0,0
0,3,0,20,18,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1
1,2,0,59,52,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,6,2,21,18,0,0,0,0,1,0,0,0,0,1,0,8,11,0,0,0,2,1
0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,35,28,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,1
0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,24,18,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
5,6,4,54,29,0,0,0,0,0,0,0,2,0,0,0,11,26,0,0,0,0,0
0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,6,24,15,5,3,0,2,1,0,0,0,2,0,0,13,12,0,1,1,1,0
0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,28,20,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1
1,5,1,22,20,0,1,0,0,0,0,0,0,1,0,0,6,5,0,0,0,1,0
23,8,6,53,26,0,4,0,0,0,0,0,0,3,0,1,31,34,0,10,11,5,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,33,21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0,30,28,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,38,37,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
2,9,3,25,18,0,0,0,0,1,0,0,0,3,0,0,11,15,0,0,0,3,1
2,0,1,19,19,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,26,23,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0
12,12,1,59,21,0,0,0,0,0,0,0,0,0,0,0,24,22,0,10,10,0,0
0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,7,8,51,26,0,8,0,0,0,0,0,0,0,0,0,23,31,0,3,3,0,0
4,9,2,37,25,0,1,0,0,1,0,0,0,0,0,0,13,12,0,0,0,0,1
7,8,5,26,21,0,0,0,1,2,0,0,0,0,1,0,16,19,0,1,1,2,0
0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,41,0,28,24,0,0,0,0,0,0,0,0,0,0,0,42,54,0,0,0,1,1
0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,16,6,33,26,0,3,0,0,1,0,0,0,0,1,0,21,25,0,0,0,2,1
0,0,0,57,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,21,19,0,0,0,1,1,0,0,0,0,0,0,6,8,0,0,0,0,1
14,17,1,37,24,0,1,0,0,0,0,0,0,7,0,0,31,62,2,3,3,4,1
5,5,7,29,20,0,1,0,3,0,0,0,0,0,0,0,10,9,0,1,1,0,0
5,3,1,28,19,0,1,0,0,0,0,0,0,0,0,0,8,17,0,0,0,1,1
0,3,1,55,41,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1
0,4,2,55,41,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0
2,2,1,20,18,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0
0,3,0,25,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,4,2,19,18,0,0,0,1,0,0,0,0,0,0,0,5,3,0,0,0,0,1
1,5,3,20,18,0,0,0,1,0,0,0,0,0,0,0,6,5,0,0,0,0,0
0,0,0,35,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,66,41,0,0,0,0,0,0,0,0,1,0,0,7,10,0,0,0,2,0
0,0,0,23,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,23,21,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,0,1,0
0,1,0,22,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,0,49,49,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,1
0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,22,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,6,1,37,31,0,0,0,0,0,0,0,0,0,0,0,9,15,0,2,2,1,0
14,6,3,49,21,0,1,1,0,0,0,0,5,5,1,1,25,33,0,4,4,3,0
0,2,0,24,24,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1
12,8,7,48,20,0,3,0,1,0,0,0,0,5,0,1,21,20,0,9,10,3,1
0,1,1,39,35,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
