age_at_current_charge,age_at_first_charge,p_charges,p_incarceration,p_probation,p_juv_fel_count,p_felprop_viol,p_murder,p_felassault,p_misdeassault,p_famviol,p_sex_offense,p_weapon,p_fta_two_year,p_fta_two_year_plus,current_violence,current_violence20,p_pending_charge,p_felony,p_misdemeanor,p_violence,total_convictions,p_arrest,p_property,p_traffic,p_drug,p_dui,p_domestic,p_stalking,p_voyeurism,p_fraud,p_stealing,p_trespass,six_month,one_year,three_year,five_year,sex,general_two_year
20,14,12,1,0,0,1,0,0,0,0,0,0,1,0,1,1,2,2,4,0,6,3,4,0,3,0,0,0,0,0,3,2,1,1,1,1,1,0
33,24,15,0,0,0,0,0,1,2,0,0,0,0,0,1,0,5,2,5,2,7,7,1,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1
34,24,16,1,0,0,0,0,2,2,0,0,0,0,0,1,0,7,2,6,4,8,8,1,0,6,0,0,0,0,0,0,0,0,1,1,1,1,0
44,21,27,1,0,0,1,0,2,2,0,0,0,0,0,0,0,22,7,5,5,12,17,2,0,13,0,0,0,0,0,2,1,0,0,0,0,1,0
28,18,10,1,3,0,0,0,0,2,0,0,0,3,0,1,0,6,3,3,0,6,8,0,0,5,0,0,0,0,0,0,0,0,1,1,1,1,1
45,34,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
58,31,18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,10,1,0,11,12,1,0,15,0,0,0,0,0,0,1,0,0,1,1,1,0
27,20,31,1,4,0,0,0,0,0,0,0,0,0,0,0,0,23,5,10,0,15,12,0,0,20,0,0,0,0,0,0,0,0,0,1,1,1,1
22,18,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
23,22,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,4,2,0,4,0,0,0,0,0,2,0,0,1,1,1,1,1
50,50,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
27,26,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0
27,18,7,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,3,0,4,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
50,31,8,0,1,0,0,0,1,1,0,0,0,0,0,1,0,4,2,3,3,5,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
48,33,6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4,0,2,0,2,5,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0
26,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
21,15,9,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,1,1,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1
34,29,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
22,18,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,1,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0
19,17,4,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
18,18,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0
19,18,5,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
24,18,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,2,3,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
22,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
54,42,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
32,18,16,0,2,0,1,4,1,7,0,0,0,0,0,1,0,2,1,3,12,4,5,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1,0
31,18,31,1,4,0,2,0,0,0,0,0,0,1,0,0,0,18,3,16,2,19,24,3,0,8,1,0,0,0,0,2,1,1,1,1,1,1,0
33,26,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,6,3,1,9,5,1,0,9,0,0,0,0,0,0,1,1,1,1,1,1,0
19,18,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0
28,26,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,8,0,9,4,0,0,3,1,0,0,0,0,0,0,1,1,1,1,1,0
40,40,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1
46,15,49,1,3,0,2,0,4,1,0,0,0,0,0,0,0,46,10,13,10,26,29,6,4,19,0,0,0,0,0,5,2,1,1,1,1,1,1
21,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1
37,18,18,1,1,0,2,0,1,0,0,0,0,0,0,0,0,3,3,7,4,10,13,6,0,4,0,0,0,0,0,4,3,1,1,1,1,1,1
20,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,1,1,1,1
31,26,11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,0
22,19,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,6,4,4,0,2,0,0,0,0,0,3,4,1,1,1,1,1,0
31,16,8,0,1,0,1,0,0,1,0,0,0,0,0,1,0,5,0,3,1,3,3,3,0,0,0,0,0,0,0,3,2,0,0,0,1,1,1
35,17,46,1,2,2,5,0,6,3,0,0,0,0,0,1,0,34,11,18,12,29,25,8,0,10,0,0,0,0,0,5,3,1,1,1,1,1,0
35,34,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
37,33,6,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4,0,2,1,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1
32,19,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
26,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,2,3,0,0,4,0,0,0,0,0,0,0,1,1,1,1,1,0
18,17,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
31,22,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,4,0,4,5,0,0,6,0,0,0,0,0,0,0,0,0,1,1,1,1
53,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,1,0,0,0,1,1,1,0
50,28,44,1,4,0,1,0,0,0,0,0,0,0,0,0,0,14,15,22,2,38,32,2,0,29,0,0,0,0,0,2,0,1,1,1,1,1,1
19,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
25,20,5,0,2,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,2,2,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1
26,16,21,1,2,0,1,0,2,3,0,0,0,0,0,1,0,13,4,11,6,15,9,8,0,0,0,0,0,0,0,7,5,0,0,0,1,1,1
23,23,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1
23,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0
25,20,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0
37,20,10,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,6,0,8,6,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,1
37,20,17,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,8,2,10,8,0,1,7,0,0,0,0,0,0,0,1,1,1,1,1,0
38,19,11,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2,6,4,8,7,5,0,2,0,0,0,0,0,5,1,0,0,1,1,1,0
39,19,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
45,39,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
56,46,8,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,1,2,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0
45,24,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,3,7,2,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0
50,23,15,0,2,0,1,0,1,0,0,0,0,0,0,1,0,8,2,4,1,9,10,1,4,3,0,0,0,0,0,1,0,0,1,1,1,0,1
35,35,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
22,19,5,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
50,50,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
23,18,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,2,12,1,15,10,1,0,11,0,0,0,0,0,0,1,1,1,1,1,1,1
20,18,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,5,4,0,0,0,0,0,0,0,1,3,0,0,1,1,1,1
20,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0
22,17,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,6,0,9,5,0,1,5,4,0,0,0,0,0,0,1,1,1,1,1,1
22,19,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,4,3,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1
21,18,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
55,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,3,0,1,5,6,0,0,0,0,0,0,0,0,0,0,1,0
45,38,5,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,18,9,1,2,0,2,0,1,0,0,0,0,0,0,1,0,5,3,3,3,6,6,5,0,1,1,0,0,0,0,5,2,0,1,1,1,1,1
27,17,23,1,1,0,4,0,0,0,0,0,0,0,0,1,0,15,6,5,5,11,11,12,0,1,0,0,0,0,0,12,6,0,0,0,0,1,0
24,19,12,0,2,0,1,0,0,1,0,0,1,0,0,1,0,5,1,2,1,3,6,5,0,2,0,0,0,0,0,3,4,0,1,1,1,1,0
27,20,9,1,1,0,2,0,1,1,0,0,2,1,0,1,0,5,3,2,4,5,6,3,0,0,0,0,0,0,0,3,0,1,1,1,1,1,1
61,51,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
34,32,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
31,31,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
57,52,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,3,4,0,0,0,0,0,0,0,4,0,0,1,1,1,1,0
58,30,52,1,1,0,4,0,0,1,0,0,0,0,0,0,0,31,18,9,6,27,24,21,0,19,0,0,0,0,0,16,15,1,1,1,1,1,1
30,26,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
53,31,31,1,3,0,7,0,4,0,0,0,0,0,0,1,0,10,9,5,9,14,18,12,0,8,0,0,0,0,0,7,4,0,0,0,1,1,0
22,16,20,0,4,0,0,0,0,2,0,0,0,0,0,0,0,17,0,9,4,9,8,5,0,2,0,0,0,0,0,2,3,0,0,1,1,1,1
29,18,11,1,3,0,1,0,1,1,0,0,0,0,0,1,0,4,1,7,2,8,11,2,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1
22,20,11,0,0,0,4,0,0,0,0,0,0,0,0,1,0,3,1,3,0,4,2,6,0,0,1,0,0,0,0,2,2,1,1,1,1,1,1
22,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1
22,20,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,3,3,1,0,4,0,0,0,0,0,1,1,1,1,1,1,1,1
30,20,19,1,3,0,1,0,1,0,0,0,0,0,0,0,0,12,2,6,2,8,8,3,0,3,0,0,0,0,0,3,2,0,0,1,1,1,0
19,19,4,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,4,0,0,0,0,0,0,0,4,2,1,1,1,1,1,0
31,27,10,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0
23,18,5,0,1,0,1,0,1,2,0,0,0,0,0,1,0,1,1,1,2,2,4,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
20,19,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,4,3,2,0,3,0,0,0,0,0,2,1,1,1,1,1,1,1
50,45,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
56,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
21,18,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
62,33,35,0,6,0,4,0,0,0,0,0,0,0,0,0,0,16,5,18,9,23,17,12,0,0,0,0,0,0,0,12,3,0,0,1,1,1,0
43,28,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
21,18,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,4,1,5,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
27,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,1
27,23,11,1,1,0,0,0,0,1,0,0,0,0,0,1,0,4,0,2,0,2,3,0,0,0,7,0,0,0,0,0,0,1,1,1,1,0,0
25,19,5,0,3,0,1,0,1,0,0,0,0,0,0,1,0,1,2,1,2,3,7,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1
23,18,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,0,2,1,1,1,1,1,1,0
19,19,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,2,0,0,0,0,1,0,1,0,2,1,1,1,1,1,1
42,42,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,3,0,2,3,1,3,0,0,0,0,0,0,0,3,0,1,1,1,1,0,0
37,18,16,0,2,0,2,0,3,3,0,0,1,0,0,1,0,7,2,1,5,3,15,3,0,2,1,0,0,0,0,3,1,0,0,1,1,1,0
34,15,27,1,1,0,1,0,0,0,0,0,0,0,0,0,0,20,8,13,1,21,22,1,0,9,2,0,0,0,0,1,0,0,1,1,1,1,0
24,20,4,0,0,0,0,0,0,1,0,0,2,0,0,1,0,2,1,2,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
25,20,7,1,1,0,0,0,1,3,0,0,2,0,0,1,0,3,1,2,1,3,4,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1
38,15,42,0,3,0,1,0,1,5,0,0,0,0,0,1,0,39,4,17,7,21,23,2,0,8,0,0,0,0,0,2,0,0,0,1,1,1,1
31,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0
31,18,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,2,1,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
34,30,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,7,0,7,5,1,0,2,0,0,0,0,0,0,1,1,1,1,1,1,0
35,27,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,19,31,1,0,0,13,0,0,1,0,0,0,1,0,1,0,25,6,5,15,11,10,13,0,0,0,0,0,0,0,13,0,0,1,1,1,1,0
27,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
21,21,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
41,37,5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,3,0,0,0,1,1,1,1
28,23,23,0,6,0,1,0,0,0,0,0,0,0,0,0,0,19,2,8,1,11,8,1,0,9,5,0,0,0,0,1,0,0,0,1,1,1,1
48,38,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49,44,7,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22,19,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,0,11,6,0,0,6,0,0,0,0,0,0,0,0,1,1,1,1,1
43,24,15,0,3,0,4,0,2,2,0,0,0,0,0,1,0,7,7,2,7,9,14,4,0,6,0,0,1,0,1,3,0,0,0,0,0,0,0
59,37,6,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3,1,3,4,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
54,44,20,1,2,0,4,0,0,3,0,0,0,0,0,0,0,6,6,8,10,14,12,9,0,4,0,0,0,0,0,9,2,1,1,1,1,1,1
30,22,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
21,15,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,7,1,5,0,6,9,1,0,4,0,0,0,0,0,1,0,0,1,1,1,1,0
26,22,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1
27,18,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,8,10,3,0,3,0,0,0,0,0,2,2,0,0,1,1,1,0
57,46,30,1,3,0,4,0,0,1,0,0,0,1,0,1,0,22,2,17,25,19,13,10,0,0,0,0,0,0,0,9,1,1,1,1,1,1,1
36,20,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
45,43,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,1,1,2,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0
28,26,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
23,19,24,1,2,0,6,0,0,0,0,0,0,0,0,0,0,20,9,2,7,11,9,18,0,2,0,0,0,0,0,17,11,0,0,1,1,1,1
21,18,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
20,19,14,0,1,0,3,0,0,0,0,0,0,2,0,1,1,6,5,1,2,6,5,3,0,1,0,0,0,0,0,3,0,1,1,1,1,1,1
35,20,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30,29,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,3,0,1,0,0,0,0,0,0,3,1,1,1,1,1,1
24,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,4,0,0,14,1,0,0,0,0,0,0,0,0,1,1,1,0
21,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,4,0,0,0,0,0,0,0,1,1,1,1,1,0
18,18,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
33,23,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
36,17,24,0,5,0,0,0,7,3,0,0,0,0,0,1,0,16,8,7,10,15,14,1,1,3,4,0,0,0,0,0,0,0,0,1,1,0,1
25,18,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
31,29,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
29,17,33,1,1,0,0,0,0,2,0,0,0,0,0,1,0,27,3,18,1,22,15,5,1,2,0,0,0,0,0,5,5,0,0,0,1,1,1
19,16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
32,21,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
31,20,9,1,2,0,0,0,0,1,0,0,0,0,0,1,0,3,3,3,0,6,8,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,0
40,22,12,0,1,0,2,0,1,2,0,0,0,0,0,1,0,4,1,7,4,8,6,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0
46,30,14,1,1,0,1,0,0,1,0,0,0,0,0,1,0,9,3,2,1,5,9,1,0,6,0,0,0,0,0,1,0,1,1,1,1,1,1
25,21,10,0,0,0,0,0,0,1,0,0,0,3,0,1,0,2,0,6,0,6,6,0,0,4,0,0,0,0,0,0,0,1,1,1,1,1,1
63,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,17,15,1,1,0,1,0,0,0,0,0,0,4,0,1,0,11,1,8,0,9,9,2,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1
45,20,46,1,6,0,0,0,0,0,0,0,0,0,0,0,0,30,12,20,1,33,25,3,0,29,4,0,0,0,0,1,3,1,1,1,1,1,1
22,21,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0
46,25,15,1,3,0,0,0,0,1,0,0,1,0,0,1,0,4,5,3,0,8,11,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1
40,28,10,1,1,0,0,0,0,2,0,0,0,4,0,1,0,4,0,6,0,6,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
60,57,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,1,1,0,2,5,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0
18,18,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,1,3,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1
25,25,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
42,30,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
51,27,23,1,6,0,1,0,1,0,0,0,0,0,0,1,0,3,5,5,1,11,17,1,2,15,0,0,0,0,0,1,0,0,0,0,0,1,0
30,21,18,0,1,0,3,0,1,1,0,0,0,0,0,1,0,9,4,11,11,15,12,15,0,0,0,0,0,0,0,11,5,0,1,1,1,1,0
36,33,25,1,3,0,7,0,0,1,0,0,0,0,0,1,0,9,6,16,18,22,16,21,0,0,0,0,0,0,0,18,3,1,1,1,1,1,0
19,18,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,3,2,0,1,0,0,0,0,0,2,2,1,1,1,1,1,0
41,26,5,1,0,0,5,0,0,0,0,0,0,0,0,1,0,4,2,0,4,2,2,5,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1
49,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,6,6,3,0,2,0,0,0,0,0,0,3,0,0,1,1,1,1
49,43,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,8,0,9,8,3,0,3,0,0,0,0,0,0,3,0,1,1,1,1,0
54,29,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,6,5,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0
31,18,22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,14,1,19,22,2,0,10,0,0,0,0,0,2,1,0,1,1,1,1,1
20,15,11,0,0,0,0,0,5,0,0,0,0,1,0,1,1,3,5,2,4,7,2,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0
19,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0
18,18,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
22,15,31,0,1,0,1,0,0,1,0,0,0,0,0,0,0,23,1,22,2,23,13,1,0,6,0,0,0,0,0,1,0,0,1,1,1,1,1
32,18,10,1,2,0,1,0,1,0,0,0,0,0,0,0,0,6,3,1,2,5,7,1,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0
